CAP_1,CAP_2,CAP_3,CAP_4,CAP_5,CAP_6,CAP_7
0.9994785850377814,0.9997508139822748,0.9996857607700494,0.9998302072577405,0.999767358678875,0.9995253555980358,0.9994812955403122
0.4449586818366228,0.5888860004761106,0.8944983066142664,0.99028685755924,0.9929671647890916,0.726986482482407,0.9820426593170049
0.9983332865702139,0.9973703938706872,0.9990459334458855,0.9998291555969038,0.9998652358950452,0.9997221412737411,0.9998019064431594
0.9984430670382983,0.9982110387818766,0.9989159710627374,0.9999276614314057,0.9999006534981307,0.9996479917691566,0.9998437127753125
0.9992671457321596,0.997310296469207,0.9992608128773606,0.9998854324194366,0.9997758091695238,0.999290651310179,0.9994678925661371
0.9988418238917711,0.9955572699284059,0.9997802909035142,0.9998455412403534,0.9997993120687395,0.999818842584925,0.9998403590988064
0.9982076005110705,0.9986286939245012,0.9980568919982132,0.9998668606227159,0.9998114978573288,0.9992075360806768,0.9990559502103397
0.9994446103734304,0.9983525871332951,0.9995745065483693,0.9999016248386047,0.9999170453945655,0.9998491680174263,0.9998186040308912
0.9967457799464174,0.9992577069469303,0.9986076892666335,0.9998033512084412,0.9999054094676288,0.9974144325696691,0.9993009061874538
0.9988801895338424,0.9973059410972483,0.9997244191009682,0.9998990454473211,0.9998246731295405,0.9999276146031247,0.999858046491779
0.9991948852458686,0.9992851448391696,0.9996929183254624,0.9996632822335599,0.9995613450666593,0.9982166218377337,0.998856741659294
0.9961650153497207,0.9957265242616999,0.9985574379005348,0.999788898431855,0.9997814898199415,0.999246931300383,0.9996332451006235
0.9995116218195295,0.9993689331719718,0.9996727049595434,0.99995777392806,0.9998863405297405,0.9998816315918931,0.9997680042558603
0.9995525105774757,0.9983358489461651,0.9993694117332025,0.9999477988007971,0.9999064932409312,0.9998216438213942,0.9997417248826281
0.99834997413894,0.9987687610695664,0.9993131152957202,0.9997971834340201,0.9996206030016357,0.9990570711098179,0.9985772528189772
0.9996070032542436,0.999249570538846,0.9992424660043054,0.9998481640616111,0.9998124811156938,0.9982230868399362,0.9998574957378219
0.9983963899130426,0.9991833373275594,0.9996167715589243,0.9999272093161474,0.9998378375087306,0.9993458888549623,0.9994384505016896
0.45045378539123093,0.6129710648600718,0.8752242297485101,0.9924776676289854,0.9927495266346054,0.7156617046365891,0.9867356178537032
0.9992226383939289,0.9952507358687324,0.9991770709868312,0.9996847886339667,0.9998305770835502,0.9983944735020241,0.9995266379791101
0.9987853745561601,0.9981485881937988,0.9994026505444115,0.999922446801037,0.9998463345293256,0.999808194804124,0.9993862865446652
0.99914754767834,0.9987399545228727,0.9986673832042492,0.9999010579328468,0.999896387819201,0.9985300646948592,0.9995622371649595
0.9970455835573858,0.999484209648133,0.9994227192708076,0.999920458667112,0.9998258007623445,0.9990155526759282,0.9995722068858942
0.9988423774491194,0.9989800718487682,0.9997578477348593,0.9999432862080506,0.999951189276457,0.9996607230994408,0.999741678016029
0.9985872259387717,0.999036144121729,0.9982673022311407,0.9998839657971447,0.9998810230797567,0.9992391268961448,0.9994878689833615
0.9970064100832589,0.9978646702218332,0.9968988050237064,0.9998151743711526,0.9998307259289985,0.9979381942732894,0.9984531223655756
0.9977215222562119,0.9907368166034808,0.999332405998787,0.9996908517195264,0.999761212668669,0.9997691380578106,0.9997081645814073
0.992614139610696,0.9988016093098381,0.9977189462960792,0.9997695288582057,0.9998052828836816,0.9970394514251044,0.9979064695394549
0.9969994063149525,0.9968322510885244,0.9982448470937851,0.9999375290211396,0.9998708122438785,0.9998174504313444,0.9994887954582096
0.9989750546362718,0.9981749785378897,0.9995692548712056,0.9998913215251866,0.9998863603595823,0.9995445542571362,0.9996359774198219
0.9994427618081292,0.999223903170797,0.9994601956060699,0.9998730705422287,0.9998661952360273,0.9988197484595941,0.9998844694237492
0.9951287892021004,0.9875436502363293,0.9985930321755793,0.9998910106147881,0.9998406110860533,0.999791546183302,0.9994325166509842
0.9989838099861622,0.998786617059414,0.9998224428607911,0.9998729942777903,0.9999145439683959,0.9995789570643352,0.9995845296406318
0.998301307737385,0.9990969173745966,0.9993521933014237,0.9997692777743952,0.9996128681991197,0.9980711751583896,0.9984910055404225
0.9995261476020137,0.9984188374149923,0.9996049960888281,0.9999478168643747,0.999940174586188,0.9996246691041328,0.9998513508321141
0.9986712376922285,0.9969441408601944,0.999312629865782,0.9998553172589373,0.9998271102283576,0.9997281593120809,0.9994250872081377
0.9991719203576672,0.9991351019881873,0.999040039036104,0.9999005155765713,0.9999235998344937,0.9989578116094726,0.999587819917207
0.9992301929141546,0.9982839879935643,0.9996001801599245,0.9997883009986382,0.9998203530427976,0.9992512990256149,0.9994212056815343
0.9982513367484566,0.9983814476321253,0.9984135237959958,0.9998756501647221,0.9998268606589507,0.9992720107807529,0.9997843853115504
0.9984793538984984,0.9972195986670311,0.9997549897296428,0.9998561471245279,0.9999257149114387,0.9998199332493218,0.9997340178018862
0.9985321014653558,0.9996690931820841,0.9976921031890107,0.9997891533530824,0.9995684809272272,0.9978336633584302,0.9989883192909195
0.9998067707203075,0.9993964618548523,0.999832997025971,0.999716018511182,0.9998592053428585,0.9989832906619457,0.9994716291930854
0.9994293310193882,0.999221824049888,0.9995422144284877,0.999941366436915,0.9999378889671617,0.9996374196691578,0.9998098681791884
0.9977600644061584,0.9994050199453135,0.9992064502338939,0.9999265394041694,0.9998028595599774,0.999223873329392,0.9991371600248331
0.999197698395779,0.9994700823737003,0.9995511468172416,0.9999402974111377,0.9999192089982608,0.9989774307911059,0.9997565859686303
